"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DBLOAMIM_00989",170.570214166124,-3.5563117092891,0.308673990529886,-11.5212548462025,1.03098490171532e-30,1.52707057795245e-28
"DBLOAMIM_00990",265.31311973642,-3.3923820978697,0.280213662130459,-12.1064122001671,9.76737865229858e-34,1.75673281760627e-31
"DBLOAMIM_00991",11.0328271106664,-5.97692786360175,1.35371713486657,-4.41519702281886,1.0091803328348e-05,0.000123956881857464
"DBLOAMIM_00992",69.5301833022331,-3.04570223963551,0.409806619595167,-7.43204744385108,1.06929430332279e-13,4.07951978146481e-12
"DBLOAMIM_00993",667.428177645334,-3.19345221960159,0.21328119558004,-14.9729666083157,1.10289726318694e-50,3.47136913588089e-48
"DBLOAMIM_00994",276.714167164053,-4.13082391258921,0.329122840416225,-12.5510095481832,3.92474033759357e-36,8.98408742732783e-34
"DBLOAMIM_00995",456.124879779657,-5.07610324005831,0.292493012045838,-17.3546137206957,1.82020596712715e-67,9.16655725045232e-65
"DBLOAMIM_00996",2387.41247030502,-1.0148143390555,0.188325325387432,-5.38862384529415,7.09992299093292e-08,1.34418090911046e-06
"DBLOAMIM_00997",703.703043803411,-0.58967537312783,0.226540456104572,-2.60295835572801,0.00924231794193166,0.0404733157874503
"DBLOAMIM_00998",244.884582676254,-0.263003898403503,0.289982934140578,-0.90696336728562,0.364426169495507,0.573515684243554
"DBLOAMIM_00999",4135.10706298176,0.117084224787307,0.228323861824501,0.512798898247886,0.608092000541377,0.775629437987688
"DBLOAMIM_01000",480.439371650248,0.111391412478486,0.170499837105156,0.653322691503716,0.513548266564302,0.704614059516689
"DBLOAMIM_01001",2225.41847181914,0.942276392681267,0.24409555940082,3.86027666785199,0.000113258715263844,0.000986800847869752
"DBLOAMIM_01002",19189.7395546273,-0.105445908956124,0.159791910555732,-0.659895163587436,0.509321108090317,0.701570322850885
"DBLOAMIM_01003",285.50486674198,-0.260380003464784,0.23059028286438,-1.1291889676805,0.258818126673007,0.463186953065126
"DBLOAMIM_01004",88.7323039682111,-0.487984648354767,0.290972014081635,-1.67708447802082,0.0935259636153302,0.232476185965845
"DBLOAMIM_01005",801.35820195744,0.0658160446908785,0.151879708257696,0.433343238842728,0.664765430092333,0.812957432235306
"DBLOAMIM_01006",378.922807525234,0.424123782802191,0.174301292074627,2.43327962606613,0.0149627405870722,0.058833229113307
"DBLOAMIM_01007",51.058834619932,0.395171281187948,0.39700458621861,0.99538215654352,0.319550433597757,0.525741361229609
"DBLOAMIM_01008",648.964068838533,0.601771184315055,0.18685727154007,3.22048577160141,0.00127973545078207,0.00791738050385568
"DBLOAMIM_01009",323.652159810757,-0.438647903066631,0.251358236209225,-1.74511052306044,0.0809656321866954,0.21117012684045
"DBLOAMIM_01010",11.9191498429378,-1.97394533814362,0.874386838944498,-2.25751949849387,0.0239756325105797,0.0838481148078329
"DBLOAMIM_01011",2398.94612035955,-0.238922075443126,0.154526593803685,-1.54615506342332,0.122067123127949,0.280442532879721
"DBLOAMIM_01012",2688.81817272389,-0.207099280493584,0.137999519492244,-1.50072464930013,0.133426794864831,0.297844565132663
"DBLOAMIM_01013",1158.4188415274,-0.0284624705300961,0.157093346311742,-0.181181897249894,0.856224803343957,0.932228094410338
"DBLOAMIM_01014",212.81403717033,-0.502031077906031,0.249511254581089,-2.012057847847,0.0442138393931426,0.13403164846448
"DBLOAMIM_01015",806.234813764348,-1.50154338727385,0.229001632263309,-6.55691128676044,5.49336702240454e-11,1.57185206391075e-09
"DBLOAMIM_01016",348.747330238865,-1.37533772113819,0.248698239969931,-5.53014657966408,3.19963314904793e-08,6.39418751531959e-07
"DBLOAMIM_01017",534.817069429989,-0.655372871292382,0.23498600495286,-2.78898682252952,0.00528732163018496,0.0262586702125502
"DBLOAMIM_01018",962.702635841572,-0.901337071721487,0.189142658240166,-4.76538227868725,1.88495925865898e-06,2.84211222353492e-05
"DBLOAMIM_01019",966.489422140643,-1.30143466651259,0.267456816759864,-4.86596184864149,1.13901489953463e-06,1.79252469814263e-05
"DBLOAMIM_01020",402.734112564687,-0.71966584310064,0.192256639236332,-3.74325612867907,0.00018165089856212,0.00148989238625218
"DBLOAMIM_01021",365.726467173396,-0.820461704701543,0.247626747216153,-3.31330001272183,0.000922020192545399,0.0059679086901707
"DBLOAMIM_01022",513.093532192303,-0.40600867757981,0.194585953558396,-2.08652613487831,0.0369309903621736,0.117128809705056
"DBLOAMIM_01023",299.882192669509,-0.509316074511516,0.211513379223624,-2.40796150286568,0.0160418725071582,0.061575358190586
"DBLOAMIM_01024",1700.24900954416,0.0125371358821536,0.180799192017366,0.069342875608368,0.944716698051632,0.978934576594018
"DBLOAMIM_01025",848.387494503163,0.196413386981142,0.158721487027992,1.23747194320642,0.215911924197214,0.414588954507921
"DBLOAMIM_01026",368.794105578549,-0.330322858647398,0.18786197385163,-1.75832741387185,0.0786918157956817,0.206832977216625
"DBLOAMIM_01027",126.166885849506,0.209954236264728,0.273366780115423,0.768031273500312,0.44246860545164,0.641044849555368
"DBLOAMIM_01028",330.354784751488,0.142613664658709,0.181635042551786,0.785166026638543,0.432356231591012,0.632949413457075
"DBLOAMIM_01029",199.276591835341,-0.0914479952065662,0.290538614218263,-0.314753326171878,0.752948952050015,0.867234370419985
"DBLOAMIM_01030",324.268180522979,-0.0918264504082532,0.197671709108993,-0.464540175334962,0.642260782638864,0.79873261837496
"DBLOAMIM_01031",142.907797638085,1.02477759383385,0.260754392699634,3.93004920540037,8.49284798307434e-05,0.000783333011772204
"DBLOAMIM_01032",67.2406063145158,4.02776760613577,0.380777276167715,10.5777520304592,3.77916503299696e-26,3.39854912610227e-24
"DBLOAMIM_01033",7.32900023097526,2.10756328082509,0.864085445921085,2.43906813935339,0.0147251913992119,0.0582808108020779
"DBLOAMIM_01034",52.5549986965224,4.79793087134607,0.450257129333352,10.6559797919244,1.63513676109619e-26,1.64690974577608e-24
"DBLOAMIM_01035",221.767085911837,4.76874142716022,0.252705030672968,18.8707815371178,1.98343383879386e-79,1.24857160152073e-76
"DBLOAMIM_01036",65.9865043844594,4.24609368902521,0.398863094270932,10.645491523317,1.83015804510194e-26,1.77243767598718e-24
"DBLOAMIM_01037",971.320489932904,0.131440082484418,0.165598943325429,0.793725369527973,0.427355327751239,0.628850215549539
"DBLOAMIM_01038",518.984389302774,0.175467354830741,0.16984532629948,1.03310087273963,0.30155669498241,0.506889024009151
"DBLOAMIM_01039",490.604673790076,0.435941994205323,0.171656657461448,2.5396160023868,0.011097423688288,0.0469081632647554
"DBLOAMIM_01040",395.449981782929,0.998097446728353,0.212229028622859,4.70292614165435,2.56459210761988e-06,3.77639937250693e-05
"DBLOAMIM_01041",8744.41020355877,0.692842035380635,0.193858500788182,3.57395746156968,0.000351626079627812,0.0026272832893259
"DBLOAMIM_01042",2041.32884735804,0.239781883900193,0.1503132537368,1.59521451328606,0.11066427437423,0.26091071430179
"DBLOAMIM_01043",7.98380953347975,-0.419079172131173,0.811356836982601,-0.516516473429507,0.60549373641049,0.772748721886271
"DBLOAMIM_01044",504.22393264046,0.347959854679183,0.180671287774865,1.92592779386604,0.0541133904259152,0.154838087605062
"DBLOAMIM_01045",82.1199289683347,0.283032588493549,0.293363680535908,0.964784011355848,0.334653005812742,0.539472643173165
"DBLOAMIM_01046",15.3256070679668,-1.42049436300211,0.753391268593272,-1.88546698404727,0.059366817881432,0.166279919271909
"DBLOAMIM_01047",142.490128651658,-0.0513455787593877,0.25451377173604,-0.201739883893745,0.840120080763236,0.921752663774217
"DBLOAMIM_01048",86.4327378289577,-0.233542423066895,0.299558605303075,-0.779621813336363,0.435613512476558,0.636708251179005
"DBLOAMIM_01049",108.843511515502,-0.111657939132002,0.269294760238729,-0.414630938355494,0.678412096090114,0.824839042952635
"DBLOAMIM_01050",30.8382905406266,0.0680327822266476,0.445577390267877,0.152684547538974,0.878647047151355,0.944998771183083
"DBLOAMIM_01051",170.895365605242,-0.0392953504211928,0.220073919804041,-0.178555234787394,0.858286946962508,0.932823873029111
"DBLOAMIM_01052",92.4060754024328,-0.356660073301235,0.283561146149185,-1.25778893951004,0.20846809679247,0.406428493847711
"DBLOAMIM_01053",223.310174679771,-0.341751974092454,0.206471453183124,-1.65520205734856,0.0978835180568826,0.239788447596678
"DBLOAMIM_01054",21.0716194781984,0.369559740780245,0.529088981616955,0.698483154290662,0.484875089247012,0.680175751935362
"DBLOAMIM_01055",16.924481645226,-0.146024995748404,0.579045345605655,-0.252182315006208,0.800900146998641,0.898692767443216
"DBLOAMIM_01056",32.0413659147924,0.127442627585039,0.414457918410848,0.307492321714327,0.758468666515873,0.868901530283124
"DBLOAMIM_01057",5.93320085812732,-0.223251832507944,0.927720597254515,-0.240645549067934,0.80982984431583,0.903879232263857
"DBLOAMIM_01058",39.5318487252482,-0.179465118975013,0.411454531477123,-0.436172420633533,0.662711636241737,0.812122236090948
"DBLOAMIM_01059",5.64069678661718,0.40982930354337,0.923481605555978,0.443787186531598,0.657196453271919,0.807623557510343
"DBLOAMIM_01060",164.220360886183,0.492263693759341,0.235592659596625,2.08946957261819,0.0366654741721813,0.116978221927134
"DBLOAMIM_01061",558.744050421174,0.122756047933759,0.167541519540654,0.732690310260509,0.463747335216088,0.662721787783264
"DBLOAMIM_01062",1391.76784537284,-0.363053754434296,0.167018180023831,-2.1737379390824,0.0297248216885057,0.0987169523233643
"DBLOAMIM_01063",208.637313533322,-0.232147778901149,0.242024867691333,-0.959189777131576,0.337463149516826,0.542613161228204
"DBLOAMIM_01064",165.516592813736,0.622481191796433,0.28317001802818,2.1982595337282,0.0279306163442002,0.093897586054334
"DBLOAMIM_01065",386.825494637081,-0.221083933203082,0.22482225142339,-0.983372116431359,0.325424328480117,0.530367934700929
"DBLOAMIM_01066",133.429775113072,-0.630353125607374,0.255581840358456,-2.46634551470205,0.0136499594944189,0.0549929568111149
"DBLOAMIM_01067",190.897233863722,-0.645084620726939,0.254091887535094,-2.53878479547224,0.0111238224797127,0.0469175628206309
"DBLOAMIM_01068",130.269983280333,-0.488776187314522,0.272947139133345,-1.79073570386732,0.0733357173364896,0.196241633975424
"DBLOAMIM_01069",18.039912568657,-0.144369101497824,0.542247106846407,-0.266242271604627,0.79005262944354,0.89128697174679
"DBLOAMIM_01070",3416.22629415017,-0.318703750536631,0.14457444961001,-2.20442651793824,0.0274943624510195,0.0929527504981203
"DBLOAMIM_01071",266.902084014945,-0.0770845504271691,0.21423158736473,-0.359818789448319,0.718982651077682,0.850125491107416
"DBLOAMIM_01072",332.586671480113,-0.0229241175591147,0.217696783734113,-0.105302968495453,0.916135407555058,0.963185367943064
"DBLOAMIM_01073",21.1015350762401,-0.435434519198673,0.517109475585864,-0.842054806103375,0.399757276699104,0.607476658254885
"DBLOAMIM_01074",52.6239665392282,0.401066854620579,0.35211057910182,1.13903665048531,0.254687867944083,0.458555764747868
"DBLOAMIM_01075",236.610697922768,-0.173828348896177,0.216421663318054,-0.803192925473079,0.42186323388905,0.624119637445728
"DBLOAMIM_01076",118.075383825737,0.494416282121409,0.28269498901319,1.74893896721438,0.080301569904185,0.209972379560358
"DBLOAMIM_01077",465.130387623833,1.21288271682147,0.177328669812674,6.83974406452566,7.9334788179609e-12,2.52867084349691e-10
"DBLOAMIM_01078",3.2573732956799,-1.13460766695938,1.33720832570148,-0.848489831503396,0.396165233070307,0.604572155679415
"DBLOAMIM_01079",3116.49350535122,0.0154568085004265,0.23947689289902,0.0645440497966714,0.948537033543857,0.980466441076942
"DBLOAMIM_01080",171.398528321105,-0.369553065125731,0.259368244955511,-1.42482000905362,0.154209236851939,0.331595950805451
"DBLOAMIM_01081",35.7267528276003,-0.61152589023534,0.432802249760708,-1.41294526674352,0.157671817904145,0.336740998713008
"DBLOAMIM_01082",143.820183152843,0.905448795096162,0.228837372145391,3.9567348051912,7.5981201049266e-05,0.000721964770724723
"DBLOAMIM_01083",123.659314558226,0.236121479576251,0.259611888646618,0.909517205884427,0.36307717978346,0.572107846492336
"DBLOAMIM_01084",429.519156094948,0.276029455146756,0.238675954742424,1.15650298935493,0.247475477534622,0.450573573703672
"DBLOAMIM_01085",181.530262705997,0.409437686451684,0.218245031835572,1.87604585088635,0.0606489841620415,0.169003595918804
"DBLOAMIM_01086",238.084724190236,-0.204874922781584,0.231766136230851,-0.883972637734782,0.376710983715305,0.588070835086881
"DBLOAMIM_01087",152.044361293347,0.254388565215918,0.25371777361896,1.00264384945284,0.316032730886529,0.523156509093125
"DBLOAMIM_01088",110.810711695447,-0.0974384238749436,0.252784928084672,-0.385459784383608,0.699896796291212,0.83841110040974
"DBLOAMIM_01089",142.363916430042,0.0263611142453522,0.234766390891631,0.112286576222576,0.910596185112153,0.960168004234674
"DBLOAMIM_01090",15.1213620451003,-0.0853744793750554,0.595748391070824,-0.143306269315473,0.886048304741643,0.94898750801338
"DBLOAMIM_01091",3.08870394494268,-0.00335826841302944,1.57382709108123,-0.00213382297970376,0.998297456881011,0.99869407883448
"DBLOAMIM_01092",36.8199309680984,-0.027024751679527,0.408807783477951,-0.0661062552420424,0.947293230784441,0.979985355429426
"DBLOAMIM_01093",29.356686502462,-0.52463738650849,0.454515453812849,-1.15427843455575,0.24838603494613,0.451578365338886
"DBLOAMIM_01094",138.467517546726,0.0743974791701453,0.263013906334737,0.282865192213296,0.777280177897777,0.881393791121666
"DBLOAMIM_01095",1968.41254370139,-0.00697632025431175,0.170586058821702,-0.0408961922357528,0.967378653065345,0.985778813605236
"DBLOAMIM_01096",570.747430910983,-0.810719643794878,0.221605956309434,-3.65838381466087,0.000253810754729638,0.00196644763202839
"DBLOAMIM_01097",198.821129794354,0.292400212195246,0.245185960712896,1.19256506916249,0.233039752938545,0.4356701390924
"DBLOAMIM_01098",6.70030420620253,-0.385429813808903,0.911178880632835,-0.423001259139383,0.672294342387621,0.819379067827701
"DBLOAMIM_01099",32.5666449671712,-0.281394849055847,0.425641026653165,-0.661108378739869,0.50854281234812,0.701410920344693
"DBLOAMIM_01100",116.731267585088,0.815343601487776,0.244308356598416,3.33735453359053,0.000845799833017264,0.00553175059620122
"DBLOAMIM_01101",1022.56313438936,-0.384359140419309,0.150443105943027,-2.55484714975818,0.0106234436886176,0.0454156726790139
"DBLOAMIM_01102",245.267676697414,-0.854949503567345,0.232256987677597,-3.68104965157873,0.00023227576317481,0.00182202607998185
"DBLOAMIM_01103",403.433668490239,-0.548627271172743,0.201986746479816,-2.71615480091693,0.0066045029192748,0.0313185279674839
"DBLOAMIM_01104",1237.27390053833,0.295340998428543,0.165281859329039,1.78689300584757,0.0739547831633754,0.197056237042729
"DBLOAMIM_01105",421.957645940202,-1.3063929361812,0.238807525651333,-5.47048478735372,4.48806231234487e-08,8.76041930425145e-07
"DBLOAMIM_01106",73.3796732137363,0.204454717667241,0.317414653732319,0.644125012072256,0.519494372284545,0.709374636340827
"DBLOAMIM_01107",13.8351461266931,-0.140601348459349,0.664086291545323,-0.211721504041547,0.832324310597903,0.915193281260052
"DBLOAMIM_01108",6.01536167064381,0.0984153097787624,0.985823327072982,0.0998305751913665,0.920478833803534,0.964931600132097
"DBLOAMIM_01109",22.5970870969139,-0.570150167965523,0.502845322311322,-1.13384800985089,0.256858308421993,0.460990178621938
"DBLOAMIM_01110",40.8954863813412,-0.416353471691846,0.397048635857667,-1.04862083405092,0.294352663135176,0.498775239417479
"DBLOAMIM_01111",855.390298505366,0.0639055129168147,0.173261996107805,0.368837450522343,0.712248888236145,0.845914110752258
"DBLOAMIM_01112",19.8808603941453,0.389595012260751,0.57157097165415,0.681621411131581,0.495478372593065,0.691096515632763
"DBLOAMIM_01113",47.6947888289622,0.363933079486287,0.367602464480265,0.990018062041109,0.322165290723464,0.527358894943095
"DBLOAMIM_01114",12.6825195441678,-0.517619425699005,0.916557807842667,-0.564742803203372,0.572248715949409,0.74853104766785
"DBLOAMIM_01115",32.0607990472477,-0.153096541083286,0.425714156148954,-0.359622856961605,0.719129188267989,0.850125491107416
"DBLOAMIM_01116",21.9289673463823,0.46024142332972,0.495374861156295,0.929077067527069,0.352849148087181,0.559492540858642
"DBLOAMIM_01117",123.651436176814,0.575672778198433,0.271011236575608,2.12416571900268,0.0336562886832053,0.10984491351167
"DBLOAMIM_01118",17.279917815312,0.188134972145675,0.547223724388071,0.343799005344761,0.730997448306299,0.857764195383457
"DBLOAMIM_01119",5.79193376189722,-0.0465022623145806,0.942296388043817,-0.0493499316187746,0.960640428286248,0.984159492667792
"DBLOAMIM_01120",2.32689138900388,-1.36723264349753,1.77516481342654,-0.770200396693536,0.441181028640574,0.641044849555368
"DBLOAMIM_01121",1.00184094785073,-0.811874257537873,2.37364901997044,-0.342036354451419,0.732323533490014,0.858468648662875
